system_id,word,ner
905,東京,GPE
905,蔣萬安,PERSON
905,蔡思培,PERSON
905,台北,GPE
905,經典賽,EVENT
905,台灣隊,GPE
905,荷蘭隊,GPE
905,今天,DATE
905,中午,TIME
905,古巴隊,GPE
905,蔣萬安,PERSON
905,今天,DATE
905,台灣隊,ORG
905,東京,GPE
905,今天,DATE
905,中午點,TIME
905,古巴,GPE
905,蔣,PERSON
905,台灣隊,ORG
905,蔣萬安,PERSON
905,今天,DATE
905,古巴,GPE
905,東京,GPE
905,蔣,PERSON
905,古巴,GPE
905,蔣萬安,PERSON
905,上午,TIME
905,國際自由車環台賽,EVENT
905,古巴,GPE
905,台灣隊,ORG
905,古巴,GPE
905,東京,GPE
905,蔣萬安,PERSON
905,昨天,DATE
905,張育成,PERSON
905,中華隊,GPE
905,義大利,GPE
905,蔣萬安,PERSON
905,昨天,DATE
906,張育成,PERSON
906,國防部長,ORG
906,黃韻文,PERSON
906,中華隊,ORG
906,世界棒球經典賽,EVENT
906,昨晚,TIME
906,荷蘭,GPE
906,台,GPE
906,台灣,NORP
906,中華隊,ORG
906,國防部長,ORG
906,張育成,PERSON
906,國防部軍聞社,ORG
906,國防部長,ORG
906,中華隊,ORG
906,義大利,GPE
906,張育成,PERSON
906,昨晚,TIME
906,荷蘭,GPE
906,張育成,PERSON
906,張育成,PERSON
906,張育成,PERSON
906,國防部長,ORG
906,張育成,PERSON
906,亞錦賽,EVENT
906,育署,ORG
906,來年,DATE
906,去年底,DATE
906,張育成,PERSON
906,中華隊,ORG
906,張育成,PERSON
906,張育成,PERSON
906,遠忠誠,PERSON
906,兩天,DATE
906,台,GPE
906,國防部,ORG
906,昨日,DATE
906,荷蘭,GPE
906,張育成,PERSON
906,中華隊,ORG
906,荷蘭,GPE
906,張育成,PERSON
906,張育成,PERSON
906,中華隊,ORG
906,國防部長,ORG
906,今天,DATE
906,明天,DATE
906,國防部長,ORG
906,國防部長,ORG
906,國防部長,ORG
906,昨天,DATE
906,三軍,ORG
906,軍聞社,ORG
906,國防部軍聞社,ORG
906,國防部長,ORG
906,國防部軍聞社,ORG
906,國防部長,ORG
907,第二,ORDINAL
907,中華隊,ORG
907,古巴,GPE
907,聯合報,ORG
907,陳宛晶,PERSON
907,台中,GPE
907,中華隊,ORG
907,經典賽,EVENT
907,兩,CARDINAL
907,八,CARDINAL
907,古巴隊,GPE
907,第,GPE
907,東京,GPE
907,義大利隊,GPE
907,荷蘭隊,GPE
907,巴拿馬隊,GPE
907,二,CARDINAL
907,二,CARDINAL
907,歐提茲,PERSON
907,巴拿馬,GPE
907,八,CARDINAL
907,今天,DATE
907,歐提茲,PERSON
907,明天,DATE
907,今天,DATE
907,中午十二點,TIME
907,中華隊,ORG
907,古巴,GPE
907,晚間七點,TIME
907,荷蘭,GPE
907,義大利,GPE
907,中華隊,ORG
907,三,CARDINAL
907,第晉,ORDINAL
907,八,CARDINAL
907,第二,ORDINAL
907,中華隊,ORG
907,古巴,GPE
907,義大利,GPE
907,荷蘭,GPE
907,五,CARDINAL
907,巴拿馬,GPE
907,中華,GPE
907,十二,CARDINAL
907,四,CARDINAL
907,中華隊,GPE
907,兩,CARDINAL
907,第二,ORDINAL
907,中華隊,ORG
907,古巴,GPE
908,陳立勳,PERSON
908,台中,GPE
908,中華隊,ORG
908,荷蘭,GPE
908,兩,CARDINAL
908,晚間,TIME
908,中華隊,ORG
908,荷蘭,GPE
908,兩,CARDINAL
908,今天,DATE
908,中華隊,ORG
908,明天,DATE
908,中華隊,ORG
908,中午,TIME
908,古巴,GPE
908,明天,DATE
908,荷蘭,GPE
908,義大利,GPE
908,義大利,GPE
908,中華隊,ORG
908,第,ORDINAL
908,日本,GPE
908,京巨蛋,PERSON
908,明天,DATE
908,中華隊,ORG
908,古巴,GPE
908,中華隊,ORG
908,義大利,GPE
908,荷蘭,GPE
908,屆時隊,ORG
908,中華隊,ORG
908,巴,GPE
908,中華隊,ORG
909,中華隊,ORG
909,今天中午,TIME
909,三,CARDINAL
909,邁阿密,GPE
909,美墨,GPE
909,中南美,LOC
910,中午,TIME
910,三,CARDINAL
910,德國人,NORP
910,以色列,GPE
910,二戰,EVENT
910,三,CARDINAL
910,納粹旗,PERSON
911,中華隊,ORG
911,二,CARDINAL
911,義大利荷蘭,GPE
911,古巴,GPE
911,古巴,GPE
911,中華隊,ORG
911,十年,DATE
911,八,CARDINAL
911,東京,GPE
912,世界棒球經典賽,EVENT
912,臺灣古巴,GPE
912,臺灣,GPE
912,臺灣,GPE
912,三,CARDINAL
912,古巴,GPE
912,中華隊,ORG
912,今天,DATE
912,馬別國,PERSON
912,今天,DATE
912,三,CARDINAL
912,古巴,GPE
912,第個,ORDINAL
912,第二,ORDINAL
912,第個,ORDINAL
912,兩,CARDINAL
912,今天,DATE
912,第二,ORDINAL
912,臺灣古巴,GPE
912,張育成,PERSON
913,阿肥,PERSON
913,阿肥人,NORP
913,日,GPE
913,古巴,GPE
913,台灣,GPE
913,奧會,ORG
914,第場,ORDINAL
914,荷蘭,GPE
914,古巴,GPE
914,四,CARDINAL
915,日本,GPE
915,澳洲,GPE
915,四,CARDINAL
915,美國,GPE
915,中華隊,ORG
915,中華隊,ORG
916,自由時報,WORK_OF_ART
916,張聰秋,PERSON
916,台灣隊,ORG
916,荷蘭,GPE
916,彰縣府,ORG
916,張聰秋,PERSON
916,彰化,GPE
916,世界棒球經典賽,EVENT
916,昨晚,TIME
916,台灣隊,ORG
916,荷蘭,GPE
916,荷蘭,GPE
916,第場,ORDINAL
916,彰化縣政府,ORG
916,今天中午,TIME
916,爌肉飯,PRODUCT
916,上午,TIME
916,台灣,GPE
916,今天,DATE
916,中午,TIME
916,台灣,GPE
916,古巴,GPE
916,台灣隊,ORG
916,彰化市,GPE
916,台灣隊,ORG
916,台灣隊,ORG
916,東京,GPE
916,台灣隊,ORG
916,古巴,GPE
916,台灣隊,ORG
916,彰化縣,GPE
916,今天,DATE
916,中午,TIME
916,張聰秋,PERSON
916,彰化市,GPE
916,台灣,GPE
916,張聰秋,PERSON
916,彰化縣,GPE
916,政府,ORG
916,今天,DATE
916,中午,TIME
916,台灣,GPE
916,古巴,GPE
916,張聰秋,PERSON
916,彰化縣,GPE
916,張聰秋,PERSON
916,彰化縣,GPE
916,今天,DATE
916,中午,TIME
916,台灣,GPE
916,東京,GPE
916,張聰秋,PERSON
916,古巴,GPE
917,本魯,PERSON
917,昨天,DATE
917,中華隊,ORG
917,荷蘭,GPE
917,中華隊,ORG
917,中華隊,ORG
917,林襄外,PERSON
917,林襄,PERSON
917,中華隊,ORG
918,幾天後,DATE
918,東京,GPE
918,中華隊,ORG
918,東京巨蛋,FAC
919,兩,CARDINAL
919,兩,CARDINAL
919,中華隊,GPE
919,中華隊,GPE
919,東京,GPE
919,昨天,DATE
919,今天,DATE
919,中華隊,ORG
920,經典賽,EVENT
920,中華隊,ORG
920,兩,CARDINAL
920,今天,DATE
921,中華隊,ORG
921,古巴隊,GPE
922,前幾天,DATE
922,中華隊,ORG
922,中華隊,ORG
922,兩天,DATE
922,中華隊,ORG
923,中華隊,ORG
924,台灣,GPE
924,今天,DATE
924,古巴,GPE
924,自由時報,WORK_OF_ART
924,陳鳳麗,PERSON
924,南投,GPE
924,世界棒球經典賽,EVENT
924,台灣隊,GPE
924,中午,TIME
924,古巴隊,GPE
924,蔡英文,PERSON
924,行政院,ORG
924,陳建仁,PERSON
924,今天,DATE
924,南投縣草屯鎮,GPE
924,台灣隊,GPE
924,兩,CARDINAL
924,十,CARDINAL
924,中午,TIME
924,台灣,GPE
924,巴之戰,EVENT
924,蔡,PERSON
924,陳建仁,PERSON
924,日本,GPE
924,東京,GPE
924,八,CARDINAL
924,蔡英文,PERSON
924,行政院長,ORG
924,陳建仁,PERSON
924,今天,DATE
924,鳥嘴潭植樹活動,EVENT
924,兩,CARDINAL
924,昨晚,TIME
924,台灣,GPE
924,荷蘭隊,GPE
924,陳建仁,PERSON
924,今天,DATE
924,昨晚,TIME
924,台灣,GPE
924,荷蘭,GPE
924,中午,TIME
924,台灣,GPE
924,古巴隊,GPE
924,八,CARDINAL
924,蔡英文,PERSON
924,中華隊,ORG
924,中華隊,ORG
925,古巴,GPE
925,中華隊,ORG
925,中華隊,ORG
925,八,CARDINAL
925,兩,CARDINAL
925,經典賽,EVENT
926,中華隊,ORG
926,今年,DATE
926,三戰,EVENT
927,中華隊,ORG
927,台灣,GPE
927,兩,CARDINAL
927,十年,DATE
927,古巴,GPE
928,古巴,GPE
928,兩,CARDINAL
928,第局,ORG
928,中華隊,ORG
929,當年,DATE
929,古巴,GPE
930,中華隊,ORG
930,次年,DATE
930,古巴,GPE
930,中華隊,ORG
930,陽明,ORG
930,台大,ORG
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,台灣,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
930,古巴,GPE
931,大分,LOC
931,中華隊,ORG
932,老古熱身賽,EVENT
932,中職球隊,ORG
932,今天,DATE
932,中華隊,ORG
932,古巴,GPE
933,前日,DATE
933,中華隊,ORG
933,日本,GPE
933,小時,TIME
933,隔天,DATE
933,東京慘案,EVENT
933,古巴,GPE
933,古巴,GPE
934,中華隊,ORG
934,中華隊,ORG
934,三,CARDINAL
935,古巴,GPE
935,今年,DATE
935,中華隊,ORG
935,今年,DATE
935,今年,DATE
935,中華隊,ORG
935,中華隊,ORG
935,日,GPE
935,霸拖,PERSON
936,昨天,DATE
936,荷蘭,GPE
936,今天,DATE
936,江坤宇,PERSON
937,昨天,DATE
937,凌晨接中午,TIME
937,古巴,GPE
938,中華隊,ORG
938,日本,GPE
939,阿肥,PERSON
939,今天,DATE
939,張運彩,PERSON
940,中華隊,ORG
940,古巴,GPE
940,洲際盃,EVENT
940,台中,GPE
940,古巴,GPE
940,洲際盃,EVENT
940,義大利隊,GPE
940,日本,GPE
940,韓國,GPE
940,古巴,GPE
940,當年,DATE
940,洲際盃,EVENT
940,古巴,GPE
941,昨天,DATE
941,荷蘭隊,GPE
941,中華隊,ORG
941,古巴,GPE
941,第場,ORDINAL
941,台灣,GPE
941,台灣,GPE
942,古巴,NORP
942,中華隊,ORG
942,龍貓,PERSON
943,古巴,PERSON
943,傅崐萁,PERSON
943,聯合報,ORG
943,林銘翰,PERSON
943,台北,GPE
943,台灣隊,GPE
943,義大利,GPE
943,荷蘭,GPE
943,今天,DATE
943,中午,TIME
943,古巴,GPE
943,東京巨蛋,FAC
943,進黨,ORG
943,范雲,PERSON
943,國民黨,ORG
943,傅崐萁,PERSON
943,范雲,PERSON
943,古巴進,GPE
943,東京,GPE
943,傅崐萁,PERSON
943,今天,DATE
943,中華隊,GPE
943,古巴,GPE
943,台中洲際棒球場,FAC
943,台灣隊,ORG
943,巴拿馬,GPE
943,義大利,GPE
943,荷蘭,GPE
943,今天,DATE
943,中午,TIME
943,古巴,GPE
943,東京巨蛋,FAC
943,范雲,PERSON
943,今天,DATE
943,范雲,PERSON
943,范雲挺,PERSON
943,台灣,GPE
943,范雲,PERSON
943,巴,PERSON
943,東京,GPE
943,台灣隊,ORG
943,東京,GPE
943,傅崐萁,PERSON
943,中華隊,ORG
943,中華隊,ORG
943,東京,GPE
943,中華隊,ORG
943,今天,DATE
943,中午,TIME
943,古巴,GPE
943,傅崐萁,PERSON
943,日,GPE
943,今天,DATE
943,中華隊,ORG
943,古巴,GPE
943,中華隊,ORG
944,大魯閣,ORG
944,兩,CARDINAL
944,今天,DATE
944,張育成,PERSON
945,經典賽,EVENT
945,中華隊,ORG
945,巴拿馬,GPE
945,荷,GPE
945,二,CARDINAL
945,今天,DATE
945,古巴,GPE
945,第局,ORG
945,中華隊,ORG
946,中華,GPE
946,國家隊,ORG
946,巴,GPE
947,中華隊,ORG
947,籌莫展,PERSON
947,吳念庭,PERSON
947,古巴,GPE
948,中華隊,ORG
948,今天,DATE
948,中午,TIME
949,義大利,GPE
949,荷蘭,GPE
949,中華隊,ORG
950,自由時報,WORK_OF_ART
950,中華隊,ORG
950,三,CARDINAL
951,中華隊,ORG
951,幾年,DATE
951,中華隊,ORG
952,局古巴,GPE
952,二,CARDINAL
952,古巴,GPE
952,小丑群,PERSON
953,台灣隊,ORG
953,兩,CARDINAL
953,今天,DATE
953,台灣隊,GPE
953,台灣,NORP
953,日本,GPE
953,美國,GPE
954,年月日,DATE
954,唐詠絮,PERSON
954,唐詠絮,PERSON
954,劉人,PERSON
954,彰化,GPE
954,彰化縣府,GPE
954,中華隊,ORG
954,日,GPE
954,彰化縣,GPE
954,政府廣場,FAC
954,彰化縣,GPE
954,昨日,DATE
954,中華隊,ORG
954,義大利,GPE
954,彰化縣府,GPE
954,今天,DATE
954,中午,TIME
954,彰化縣,GPE
954,彰化市和平店,ORG
954,彰化,GPE
954,唐詠絮,PERSON
955,兩,CARDINAL
955,八卦板,ORG
955,華人,NORP
956,三,CARDINAL
956,中文字,LANGUAGE
956,中文字,LANGUAGE
956,中文字,LANGUAGE
957,第場,ORDINAL
957,巴拿馬,GPE
957,第二,ORDINAL
957,義大利,GPE
957,第三,ORDINAL
957,荷蘭,GPE
957,古巴,GPE
957,中華隊,ORG
958,台灣,GPE
958,中華隊,ORG
958,昨天,DATE
959,八卦板,ORG
959,中國隊,ORG
959,前兩天,DATE
959,今天,DATE
959,中國隊,ORG
959,中華隊,ORG
960,中華隊,GPE
961,今天,DATE
961,世界棒球經典賽,EVENT
961,台灣,GPE
962,台中,GPE
962,中華隊教練團,ORG
963,中華隊,ORG
964,蔡英文,PERSON
964,台灣,GPE
964,張柏源,PERSON
964,台灣隊,GPE
964,義大利隊,GPE
964,荷蘭隊,GPE
964,第勝,ORDINAL
964,蔡英文,PERSON
964,台灣人,NORP
964,台灣,GPE
964,台灣人,NORP
964,世界棒球經典賽,EVENT
964,台灣隊,GPE
964,晚上,TIME
964,荷蘭,GPE
964,旅美,GPE
964,張育成局,ORG
964,連戰,PERSON
964,台灣,NORP
964,吳哲源,PERSON
964,日,GPE
964,古巴,GPE
964,東京,GPE
964,蔡英文,PERSON
964,台灣隊,ORG
964,第二,ORDINAL
964,台灣人,NORP
964,台灣,GPE
964,台灣,GPE
964,張育,PERSON
964,陳傑憲,PERSON
964,吳哲源,PERSON
964,台灣,GPE
964,台灣人,NORP
964,賴清德,PERSON
964,張育成,PERSON
964,台灣,GPE
964,東京,GPE
964,台灣,GPE
964,行政院長,ORG
964,陳建仁,PERSON
964,這幾天,DATE
964,台灣,GPE
965,中華隊,ORG
965,亞洲,LOC
965,四,CARDINAL
965,加勒比海,LOC
965,第幾,ORDINAL
965,多明尼加,GPE
966,中華隊,ORG
966,古巴隊,ORG
966,兩,CARDINAL
967,台大,ORG
967,古巴,GPE
967,中華隊,ORG
968,中華隊,ORG
969,中華隊,ORG
969,六,CARDINAL
970,第局,ORG
970,中華隊,ORG
970,台灣人,NORP
971,義大利,GPE
971,中華,GPE
971,昨晚,TIME
971,荷蘭,GPE
972,湘北隊,ORG
972,中華隊,ORG
972,中華隊,ORG
973,台灣人,NORP
973,中華隊,GPE
974,中華隊,ORG
974,林志傑,PERSON
974,田壘,PERSON
974,兩,CARDINAL
974,三,CARDINAL
975,台籃,GPE
975,古巴隊,ORG
975,中華隊,ORG
976,中華隊,GPE
976,今天,DATE
976,昨天,DATE
976,中午,TIME
976,中華隊,GPE
977,安安,PERSON
977,中華隊,GPE
978,三,CARDINAL
978,中華隊,ORG
978,五,CARDINAL
978,東京,GPE
979,十年前,DATE
979,古巴,GPE
979,日本,GPE
979,七,CARDINAL
979,中華隊,GPE
979,十年後的今天,DATE
979,臺灣,GPE
979,二,CARDINAL
979,古巴,GPE
979,中華隊,ORG
979,十年前,DATE
979,中華隊,ORG
980,中華隊,ORG
980,台灣,GPE
981,中華隊,ORG
981,安西,PERSON
981,中華隊,ORG
981,中華隊,ORG
982,中華隊,ORG
982,世界棒球經典賽,EVENT
982,昨天,DATE
982,荷蘭隊,GPE
982,台北市長,ORG
982,蔣萬安,PERSON
982,今天,DATE
982,上午,TIME
982,今天,DATE
982,蔣萬安,PERSON
982,今天,DATE
982,古巴,GPE
982,蔣萬安,PERSON
982,古巴,GPE
982,中華隊,ORG
982,古巴,GPE
982,東京,GPE
982,蔣萬安,PERSON
982,昨天,DATE
982,張育成,PERSON
982,義大利,GPE
982,昨天,DATE
982,蔣萬安,PERSON
982,今天,DATE
982,台北市站,FAC
982,今天,DATE
982,中華隊,ORG
982,戰古巴,PERSON
982,蔣,PERSON
982,萬安,PERSON
982,中午,TIME
982,古巴,GPE
982,東京,GPE
982,五百,CARDINAL
982,蔣萬安,PERSON
982,中華隊,ORG
982,東京,GPE
982,今天,DATE
982,中午點,TIME
982,古巴,GPE
982,中華隊,ORG
982,蔣,PERSON
982,前天,DATE
982,今天,DATE
982,中華隊,ORG
982,古巴,GPE
982,東京,GPE
982,蔣,PERSON
982,古巴,GPE
982,聯合報,ORG
982,林麗玉,PERSON
983,前幾天,DATE
983,中華隊,ORG
983,兩,CARDINAL
983,早上,TIME
983,中華隊,ORG
983,古巴,GPE
984,經典賽,EVENT
984,中華隊,ORG
985,十年,DATE
985,當年,DATE
985,古巴,GPE
985,十年後的今天,DATE
985,中華隊,ORG
985,今天,DATE
986,中華隊,ORG
986,巴拿馬,GPE
986,義荷,GPE
986,古巴,GPE
986,三,CARDINAL
986,中華隊,GPE
987,古巴,GPE
987,中華隊,ORG
987,巴拿馬,GPE
988,這兩天,DATE
988,中華隊,ORG
988,四年後,DATE
989,中華隊,ORG
989,中華隊,ORG
989,兩天,DATE
989,今天,DATE
990,台灣,GPE
990,中華隊,ORG
990,台灣隊,ORG
990,中華隊,ORG
990,台灣隊,ORG
990,中華隊,GPE
990,台灣隊,ORG
990,台灣,GPE
991,中華隊,ORG
991,阿,GPE
991,阿,GPE
992,科科,ORG
993,經典賽,EVENT
993,台灣,GPE
993,古巴教練團,ORG
993,聯合報攝影中心,ORG
993,黃仲裕,PERSON
993,台中,GPE
993,經典賽,EVENT
993,世界棒球經典賽,EVENT
993,今天,DATE
993,台中洲際棒球場,FAC
993,中華,GPE
993,古巴,GPE
993,黃仲裕,PERSON
993,世界棒球經典賽,EVENT
993,今天,DATE
993,中午,TIME
993,洲際棒球場,FAC
993,中華,GPE
993,古巴,GPE
993,古巴,GPE
993,世界棒球經典賽,EVENT
993,今天,DATE
993,台中洲際棒球場,FAC
993,中華,GPE
993,古巴,GPE
993,張育成,PERSON
993,黃仲裕,PERSON
993,世界棒球經典賽,EVENT
994,中華隊,ORG
994,今日,DATE
994,五,CARDINAL
995,古巴隊,GPE
995,今天,DATE
995,古巴隊,GPE
995,台灣隊,ORG
995,中華隊,GPE
995,日本,GPE
995,日本,GPE
995,台灣,GPE
995,古巴,GPE
995,三,CARDINAL
995,中文字,LANGUAGE
995,中文字,LANGUAGE
995,中文字,LANGUAGE
996,古巴,GPE
996,蔡英文,PERSON
996,中華隊,ORG
996,陳建仁,PERSON
996,東京,GPE
996,世界棒球經典賽,EVENT
996,中華代表隊,ORG
996,義大利,GPE
996,荷蘭隊,GPE
996,古巴隊,GPE
996,蔡英文,PERSON
996,行政院長,ORG
996,陳建仁,PERSON
996,南投,GPE
996,蔡英文,PERSON
996,中華隊,ORG
996,陳建仁,PERSON
996,古巴,GPE
996,東京,GPE
996,中華代表隊,ORG
996,經典賽,EVENT
996,巴拿馬,GPE
996,天力克義大利,GPE
996,荷蘭,GPE
996,第棒,ORDINAL
996,張育成,PERSON
996,兩,CARDINAL
996,蔡英文,PERSON
996,陳建仁,PERSON
996,昨晚,TIME
996,敬禮梗,PERSON
996,兩,CARDINAL
996,今天,DATE
996,中華隊,ORG
996,蔡英文,PERSON
996,陳建仁,PERSON
996,南投草屯,GPE
996,鳥嘴潭,LOC
996,森活圈植樹活動,EVENT
996,陳建仁,PERSON
996,昨天,DATE
996,古巴,GPE
996,中華隊,GPE
996,東京,GPE
996,中華隊,ORG
996,蔡英文,PERSON
996,中華隊,ORG
996,中華隊,ORG
996,聯合報,ORG
996,賴香珊,PERSON
997,日本,GPE
997,日本,GPE
997,日本,GPE
997,台灣人,NORP
997,中華隊,ORG
997,第二天,DATE
997,台灣,GPE
997,中華隊,GPE
997,台灣,GPE
997,今天,DATE
997,週日,DATE
997,台灣人,NORP
997,台灣,GPE
998,皮心瑀,PERSON
998,侯友宜,PERSON
998,古巴,GPE
998,中華隊,ORG
998,皮心瑀,PERSON
998,新北,GPE
998,世界棒球經典賽,EVENT
998,台中,GPE
998,洲際棒球場,FAC
998,中華隊,ORG
998,古巴隊,GPE
998,新北,GPE
998,侯友宜,PERSON
998,今天,DATE
998,古巴,GPE
998,中華隊,ORG
998,古巴,GPE
998,八,CARDINAL
998,東京,GPE
998,侯友宜,PERSON
998,中華隊,ORG
998,古巴,GPE
998,八,CARDINAL
998,東京,GPE
998,古巴,GPE
998,中華隊,ORG
998,荷蘭,GPE
998,中華隊,GPE
998,巴拿馬,GPE
998,義大利,GPE
998,古巴,GPE
998,義大利,GPE
998,古巴,GPE
998,中華隊,ORG
998,日,GPE
998,古巴,GPE
998,義大利,GPE
998,荷蘭,GPE
999,中華隊,ORG
1000,古巴隊,GPE
1000,洲際棒球場,FAC
1000,中華隊,GPE
1001,中午點,TIME
1001,中華隊,ORG
1002,前天,DATE
1002,義大利,GPE
1002,中華隊,ORG
1002,台南年,PERSON
1002,中華隊,ORG
1002,古巴,GPE
1002,中華隊,ORG
1002,中華隊,ORG
1002,古巴,GPE
1003,中華隊,ORG
1003,百萬,CARDINAL
1003,台中,GPE
1004,吳政紘,PERSON
1004,台中,GPE
1004,經典賽,EVENT
1004,東京,GPE
1004,日,GPE
1004,中華隊,ORG
1004,古巴,GPE
1004,世界棒球經典賽,EVENT
1004,中華隊,ORG
1004,今天,DATE
1004,中午,TIME
1004,洲際棒球場,FAC
1004,古巴,GPE
1004,中華,GPE
1004,陳仕朋,PERSON
1004,古巴隊,GPE
1004,中華隊,ORG
1004,第二,ORDINAL
1004,東京,GPE
1004,中華隊,ORG
1004,日本隊,ORG
1004,日本,NORP
1004,日本,GPE
1004,日本,GPE
1004,讀賣新聞,ORG
1004,宮地語,PERSON
1004,兩,CARDINAL
1004,中華隊,GPE
1004,古巴,GPE
1004,中華隊,GPE
1004,古巴隊,GPE
1004,中華隊,ORG
1004,東京,GPE
1005,中華隊,ORG
1005,兩,CARDINAL
1005,本魯,PERSON
1005,中華隊,ORG
1005,四,CARDINAL
1006,巴拿馬,GPE
1006,四,CARDINAL
1006,義大利,GPE
1006,荷蘭,GPE
1006,大聯盟,ORG
1006,今天,DATE
1006,中華隊,ORG
1006,張育成,PERSON
1006,四年後,DATE
1006,大聯盟,ORG
1007,中華隊,ORG
1008,第天,DATE
1008,兩天,DATE
1008,中華隊,ORG
1008,中華隊,ORG
1008,兩,CARDINAL
1009,馬的,PERSON
1010,荷蘭,GPE
1010,四,CARDINAL
1010,台灣人,NORP
1010,台灣,GPE
1010,古巴,GPE
1010,幾天,DATE
1010,中華隊,ORG
1010,前兩天,DATE
1010,兩,CARDINAL
1010,台灣人,NORP
1011,今天,DATE
1011,中華隊,ORG
1011,六局,ORG
1011,兩,CARDINAL
1011,古巴,GPE
1011,荷蘭,GPE
1011,兩,CARDINAL
1011,義大利,GPE
1011,三,CARDINAL
1011,今天,DATE
1011,中華隊,ORG
1012,中央社,ORG
1012,蕭博陽,PERSON
1012,經典賽,EVENT
1012,東京,GPE
1012,蔡,PERSON
1012,陳建仁,PERSON
1012,台灣隊,ORG
1012,中央社,ORG
1012,蕭博陽,PERSON
1012,南投縣,GPE
1012,台灣隊,ORG
1012,今天,DATE
1012,古巴隊,GPE
1012,東京,GPE
1012,蔡英文,PERSON
1012,今天,DATE
1012,中華隊,ORG
1012,行政院長,ORG
1012,建仁,PERSON
1012,今天,DATE
1012,古巴,GPE
1012,台灣隊,ORG
1012,東京,GPE
1012,台灣隊,ORG
1012,昨天,DATE
1012,晚間,TIME
1012,美職大聯盟,ORG
1012,荷蘭隊,ORG
1012,，局,ORG
1012,張育成,PERSON
1012,荷蘭隊,GPE
1012,第勝,ORDINAL
1012,今天,DATE
1012,古巴隊,GPE
1012,張育成,PERSON
1012,行政院長,ORG
1012,陳建仁,PERSON
1012,昨天,DATE
1012,晚間,TIME
